Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Season,TotalGoals,GoalDiff,ShotDiff,TargetDiff
2016-01-10,Celta,Ath Madrid,0,2,A,0,0,D,6,10,1,3,14,14,4,4,2,1,0,0,SP1 (9),2,-2,-4,-2
2016-01-10,Eibar,Espanol,2,1,H,1,1,D,20,7,6,4,13,15,8,2,3,2,0,0,SP1 (9),3,1,13,2
2016-01-16,Sevilla,Malaga,2,1,H,2,0,H,8,14,4,3,21,21,6,4,2,2,1,1,SP1 (9),3,1,-6,1
2016-01-16,Celta,Levante,4,3,H,2,0,H,14,17,6,7,14,16,6,2,1,4,0,0,SP1 (9),7,1,-3,-1
2016-01-16,Sociedad,La Coruna,1,1,D,0,1,A,16,7,6,4,9,11,9,4,1,3,0,0,SP1 (9),2,0,9,2
2016-01-16,Villarreal,Betis,0,0,D,0,0,D,9,15,2,2,12,11,7,11,2,1,0,0,SP1 (9),0,0,-6,0
2016-01-17,Barcelona,Ath Bilbao,6,0,H,2,0,H,20,9,8,3,6,7,6,2,2,2,0,1,SP1 (9),6,6,11,5
2016-01-17,Getafe,Espanol,3,1,H,2,1,H,18,13,4,6,12,13,3,7,2,2,0,0,SP1 (9),4,2,5,-2
2016-01-17,Las Palmas,Ath Madrid,0,3,A,0,1,A,11,11,3,5,7,21,3,4,0,2,0,0,SP1 (9),3,-3,0,-2
2016-01-17,Real Madrid,Sp Gijon,5,1,H,5,0,H,17,9,10,2,10,15,4,4,1,1,0,0,SP1 (9),6,4,8,8
2016-01-17,Valencia,Vallecano,2,2,D,0,1,A,13,18,5,8,17,20,7,9,1,3,0,0,SP1 (9),4,0,-5,-3
2016-01-18,Eibar,Granada,5,1,H,2,0,H,12,4,7,1,11,17,3,2,1,4,0,0,SP1 (9),6,4,8,6
2016-01-22,Sp Gijon,Sociedad,5,1,H,3,1,H,11,9,7,3,13,12,6,2,2,2,0,0,SP1 (9),6,4,2,4
2016-01-23,Vallecano,Celta,3,0,H,3,0,H,26,3,10,1,20,13,7,1,3,5,0,0,SP1 (9),3,3,23,9
2016-01-23,Malaga,Barcelona,1,2,A,1,1,D,15,12,9,6,16,9,4,3,3,3,0,0,SP1 (9),3,-1,3,3
2016-01-23,Espanol,Villarreal,2,2,D,2,1,H,11,14,5,5,12,15,3,9,3,1,1,0,SP1 (9),4,0,-3,0
2016-01-23,Granada,Getafe,3,2,H,2,0,H,20,9,9,2,12,16,5,3,3,3,0,0,SP1 (9),5,1,11,7
2016-01-24,Ath Bilbao,Eibar,5,2,H,3,1,H,10,9,5,2,13,14,7,2,2,2,0,0,SP1 (9),7,3,1,3
2016-01-24,Ath Madrid,Sevilla,0,0,D,0,0,D,21,7,3,1,13,13,8,5,4,3,0,1,SP1 (9),0,0,14,2
2016-01-24,Betis,Real Madrid,1,1,D,1,0,H,4,18,2,8,17,13,1,9,3,2,0,0,SP1 (9),2,0,-14,-6
2016-01-24,La Coruna,Valencia,1,1,D,1,0,H,10,10,2,3,13,9,8,6,3,3,0,0,SP1 (9),2,0,0,-1
2016-01-25,Levante,Las Palmas,3,2,H,1,0,H,12,13,8,4,22,11,2,4,2,4,1,0,SP1 (9),5,1,-1,4
2016-01-30,Sociedad,Betis,2,1,H,2,0,H,11,8,4,1,13,9,3,4,1,4,0,0,SP1 (9),3,1,3,3
2016-01-30,Getafe,Ath Bilbao,0,1,A,0,1,A,11,13,3,3,13,18,7,5,2,5,1,0,SP1 (9),1,-1,-2,0
2016-01-30,Villarreal,Granada,1,0,H,0,0,D,12,7,6,2,10,11,8,0,4,3,0,0,SP1 (9),1,1,5,4
2016-01-30,Barcelona,Ath Madrid,2,1,H,2,1,H,10,7,4,4,7,18,8,6,0,3,0,2,SP1 (9),3,1,3,0
2016-01-30,Eibar,Malaga,1,2,A,0,1,A,11,7,3,4,9,15,1,2,1,3,0,0,SP1 (9),3,-1,4,-1
2016-01-31,Las Palmas,Celta,2,1,H,1,1,D,13,5,5,2,13,18,7,3,6,2,0,1,SP1 (9),3,1,8,3
2016-01-31,Real Madrid,Espanol,6,0,H,4,0,H,18,15,7,5,20,20,3,1,1,5,0,0,SP1 (9),6,6,3,2
2016-01-31,Sevilla,Levante,3,1,H,1,0,H,14,22,8,4,8,8,5,9,1,1,0,0,SP1 (9),4,2,-8,4
2016-01-31,Valencia,Sp Gijon,0,1,A,0,0,D,16,7,3,3,15,21,6,3,0,2,0,0,SP1 (9),1,-1,9,0
2016-02-01,La Coruna,Vallecano,2,2,D,1,2,A,17,7,5,3,6,15,5,4,0,0,0,0,SP1 (9),4,0,10,2
2016-02-05,Malaga,Getafe,3,0,H,3,0,H,8,6,4,2,10,10,4,6,3,3,0,0,SP1 (9),3,3,2,2
2016-02-06,Sp Gijon,La Coruna,1,1,D,1,1,D,11,5,2,4,10,13,4,3,2,2,0,0,SP1 (9),2,0,6,-2
2016-02-06,Vallecano,Las Palmas,2,0,H,1,0,H,18,9,8,4,16,15,5,5,3,1,0,0,SP1 (9),2,2,9,4
2016-02-06,Ath Bilbao,Villarreal,0,0,D,0,0,D,10,2,1,2,19,20,5,3,4,4,1,1,SP1 (9),0,0,8,-1
2016-02-06,Ath Madrid,Eibar,3,1,H,0,0,D,13,6,4,2,15,18,5,2,2,3,0,0,SP1 (9),4,2,7,2
2016-02-07,Betis,Valencia,1,0,H,0,0,D,6,7,2,2,17,19,4,5,4,5,0,1,SP1 (9),1,1,-1,0
2016-02-07,Celta,Sevilla,1,1,D,0,1,A,25,9,5,2,15,16,10,5,3,3,0,1,SP1 (9),2,0,16,3
2016-02-07,Granada,Real Madrid,1,2,A,0,1,A,14,14,2,4,20,8,3,6,3,2,0,0,SP1 (9),3,-1,0,-2
2016-02-07,Levante,Barcelona,0,2,A,0,1,A,11,11,3,4,15,10,2,5,4,3,0,0,SP1 (9),2,-2,0,-1
2016-02-08,Espanol,Sociedad,0,5,A,0,2,A,5,12,1,6,13,11,4,5,1,2,0,0,SP1 (9),5,-5,-7,-5
2016-02-12,Sp Gijon,Vallecano,2,2,D,2,1,H,11,15,5,4,14,12,3,7,3,4,0,0,SP1 (9),4,0,-4,1
2016-02-13,La Coruna,Betis,2,2,D,1,2,A,25,4,11,2,14,13,11,0,1,0,0,0,SP1 (9),4,0,21,9
2016-02-13,Real Madrid,Ath Bilbao,4,2,H,3,1,H,19,10,9,3,6,8,5,2,1,2,1,0,SP1 (9),6,2,9,6
2016-02-13,Valencia,Espanol,2,1,H,0,0,D,17,19,4,6,8,19,9,9,1,3,0,0,SP1 (9),3,1,-2,-2
2016-02-13,Villarreal,Malaga,1,0,H,1,0,H,12,7,5,2,13,15,5,1,2,1,0,0,SP1 (9),1,1,5,3
2016-02-14,Sevilla,Las Palmas,2,0,H,0,0,D,9,11,5,3,15,11,8,3,1,3,0,0,SP1 (9),2,2,-2,2
2016-02-14,Getafe,Ath Madrid,0,1,A,0,1,A,11,6,0,3,9,9,5,4,2,3,0,0,SP1 (9),1,-1,5,-3
2016-02-14,Sociedad,Granada,3,0,H,2,0,H,12,15,6,2,9,18,7,13,1,2,0,0,SP1 (9),3,3,-3,4
2016-02-14,Barcelona,Celta,6,1,H,1,1,D,19,10,11,4,10,16,1,1,0,4,0,0,SP1 (9),7,5,9,7
2016-02-14,Eibar,Levante,2,0,H,1,0,H,15,8,6,3,15,12,8,2,3,2,0,0,SP1 (9),2,2,7,3
2016-02-17,Sp Gijon,Barcelona,1,3,A,1,2,A,6,17,2,8,11,7,1,4,2,1,0,0,SP1 (9),4,-2,-11,-6
2016-02-19,Levante,Getafe,3,0,H,2,0,H,12,14,6,6,12,13,6,8,2,2,0,0,SP1 (9),3,3,-2,0
2016-02-20,Betis,Sp Gijon,1,1,D,0,0,D,17,4,6,3,15,25,10,4,2,3,0,0,SP1 (9),2,0,13,3
2016-02-20,Celta,Eibar,3,2,H,2,0,H,14,7,9,3,6,25,6,1,3,2,0,0,SP1 (9),5,1,7,6
2016-02-20,Espanol,La Coruna,1,0,H,0,0,D,16,17,9,3,19,4,7,4,3,1,0,0,SP1 (9),1,1,-1,6
2016-02-20,Las Palmas,Barcelona,1,2,A,1,2,A,16,13,3,8,10,13,3,6,1,2,0,0,SP1 (9),3,-1,3,-5
2016-02-21,Vallecano,Sevilla,2,2,D,1,2,A,13,14,4,7,14,23,3,17,6,2,0,0,SP1 (9),4,0,-1,-3
2016-02-21,Granada,Valencia,1,2,A,0,0,D,15,10,4,6,18,18,6,3,2,3,0,0,SP1 (9),3,-1,5,-2
2016-02-21,Malaga,Real Madrid,1,1,D,0,1,A,11,14,5,7,14,12,6,6,5,2,0,0,SP1 (9),2,0,-3,-2
2016-02-21,Ath Bilbao,Sociedad,0,1,A,0,1,A,9,9,2,4,21,16,9,3,7,6,0,0,SP1 (9),1,-1,0,-2
2016-02-21,Ath Madrid,Villarreal,0,0,D,0,0,D,12,5,3,0,11,13,10,2,2,2,0,0,SP1 (9),0,0,7,3
2016-02-26,Eibar,Las Palmas,0,1,A,0,1,A,10,12,4,4,16,9,6,6,4,1,0,0,SP1 (9),1,-1,-2,0
2016-02-27,Betis,Vallecano,2,2,D,2,0,H,20,11,4,4,16,15,8,8,2,3,0,0,SP1 (9),4,0,9,0
2016-02-27,Getafe,Celta,0,1,A,0,0,D,14,9,2,3,11,14,4,5,3,4,0,0,SP1 (9),1,-1,5,-1
2016-02-27,Real Madrid,Ath Madrid,0,1,A,0,0,D,15,9,3,5,15,13,2,5,3,4,0,0,SP1 (9),1,-1,6,-2
2016-02-27,Sociedad,Malaga,1,1,D,0,0,D,11,8,3,3,17,14,8,3,4,5,0,0,SP1 (9),2,0,3,0
2016-02-27,Sp Gijon,Espanol,2,4,A,1,1,D,13,12,5,7,14,14,5,2,5,2,1,0,SP1 (9),6,-2,1,-2
2016-02-28,Valencia,Ath Bilbao,0,3,A,0,0,D,9,13,3,4,9,13,7,7,2,0,0,0,SP1 (9),3,-3,-4,-1
2016-02-28,Barcelona,Sevilla,2,1,H,1,1,D,17,11,8,4,13,10,6,7,3,2,0,0,SP1 (9),3,1,6,4
2016-02-28,La Coruna,Granada,0,1,A,0,1,A,13,10,2,3,12,12,6,6,2,3,1,0,SP1 (9),1,-1,3,-1
2016-02-28,Villarreal,Levante,3,0,H,2,0,H,9,7,3,1,15,12,3,4,0,2,0,1,SP1 (9),3,3,2,2
2016-03-01,Las Palmas,Getafe,4,0,H,2,0,H,11,10,5,2,20,12,2,6,5,2,0,1,SP1 (9),4,4,1,3
2016-03-01,Ath Madrid,Sociedad,3,0,H,1,0,H,12,7,5,1,19,10,8,1,1,2,0,0,SP1 (9),3,3,5,4
2016-03-02,Ath Bilbao,La Coruna,4,1,H,2,0,H,12,7,6,4,5,14,1,2,1,3,0,0,SP1 (9),5,3,5,2
2016-03-02,Celta,Villarreal,0,0,D,0,0,D,11,6,4,3,9,2,2,1,2,5,0,0,SP1 (9),0,0,5,1
2016-03-02,Levante,Real Madrid,1,3,A,1,2,A,11,21,4,8,12,11,3,10,2,1,0,0,SP1 (9),4,-2,-10,-4
2016-03-02,Malaga,Valencia,1,2,A,1,1,D,10,11,1,2,19,16,4,5,6,5,0,0,SP1 (9),3,-1,-1,-1
2016-03-02,Sevilla,Eibar,1,0,H,1,0,H,14,11,4,6,12,13,12,6,1,2,0,1,SP1 (9),1,1,3,-2
2016-03-03,Espanol,Betis,0,3,A,0,2,A,16,9,3,6,20,13,5,0,4,2,0,0,SP1 (9),3,-3,7,-3
2016-03-03,Granada,Sp Gijon,2,0,H,0,0,D,13,4,8,0,24,13,4,1,7,3,0,1,SP1 (9),2,2,9,8
2016-03-03,Vallecano,Barcelona,1,5,A,0,2,A,8,20,4,8,17,9,3,5,0,2,2,0,SP1 (9),6,-4,-12,-4
2016-03-05,Villarreal,Las Palmas,0,1,A,0,1,A,13,10,2,3,9,8,6,2,1,2,0,0,SP1 (9),1,-1,3,-1
2016-03-05,Real Madrid,Celta,7,1,H,1,0,H,20,8,12,3,13,12,10,5,2,3,0,0,SP1 (9),8,6,12,9
2016-03-05,Getafe,Sevilla,1,1,D,0,0,D,13,7,3,4,12,14,10,9,5,2,0,0,SP1 (9),2,0,6,-1
2016-03-05,La Coruna,Malaga,3,3,D,1,1,D,14,5,7,2,11,13,10,4,4,2,0,1,SP1 (9),6,0,9,5
2016-03-06,Betis,Granada,2,0,H,0,0,D,10,10,4,4,9,19,6,4,3,7,1,1,SP1 (9),2,2,0,0
2016-03-06,Eibar,Barcelona,0,4,A,0,2,A,7,9,0,7,18,10,6,2,3,2,0,0,SP1 (9),4,-4,-2,-7
2016-03-06,Sociedad,Levante,1,1,D,1,1,D,15,10,3,3,12,16,10,3,3,3,0,0,SP1 (9),2,0,5,0
2016-03-06,Sp Gijon,Ath Bilbao,0,2,A,0,1,A,5,10,1,6,17,14,3,0,1,1,0,1,SP1 (9),2,-2,-5,-5
2016-03-06,Valencia,Ath Madrid,1,3,A,1,1,D,10,21,3,5,13,11,6,7,1,1,1,0,SP1 (9),4,-2,-11,-2
2016-03-07,Espanol,Vallecano,2,1,H,1,0,H,9,7,8,1,16,15,8,3,3,4,1,0,SP1 (9),3,1,2,7
2016-03-11,Malaga,Sp Gijon,1,0,H,1,0,H,13,9,3,4,8,13,3,4,2,4,0,0,SP1 (9),1,1,4,-1
2016-03-12,Celta,Sociedad,1,0,H,1,0,H,7,15,1,6,21,9,5,3,3,2,0,0,SP1 (9),1,1,-8,-5
2016-03-12,Ath Madrid,La Coruna,3,0,H,1,0,H,15,6,7,2,12,8,10,1,1,1,0,0,SP1 (9),3,3,9,5
2016-03-12,Barcelona,Getafe,6,0,H,4,0,H,16,6,9,1,7,13,5,3,0,3,0,0,SP1 (9),6,6,10,8
2016-03-12,Vallecano,Eibar,1,1,D,1,1,D,12,7,3,1,17,18,8,0,5,1,0,1,SP1 (9),2,0,5,2
2016-03-13,Sevilla,Villarreal,4,2,H,1,2,A,14,13,4,6,10,12,5,8,1,1,1,0,SP1 (9),6,2,1,-2
2016-03-13,Las Palmas,Real Madrid,1,2,A,0,1,A,15,12,6,4,10,13,6,5,4,3,0,1,SP1 (9),3,-1,3,2
2016-03-13,Ath Bilbao,Betis,3,1,H,2,0,H,18,3,9,1,12,9,5,6,1,0,0,0,SP1 (9),4,2,15,8
2016-03-13,Levante,Valencia,1,0,H,0,0,D,13,6,6,1,16,16,8,0,2,4,0,0,SP1 (9),1,1,7,5
2016-03-14,Granada,Espanol,1,1,D,1,0,H,8,10,1,2,12,20,2,8,5,3,1,0,SP1 (9),2,0,-2,-1
2016-03-18,Getafe,Eibar,1,1,D,1,0,H,8,20,4,6,12,12,3,3,1,2,0,0,SP1 (9),2,0,-12,-2
2016-03-19,Betis,Malaga,0,1,A,0,0,D,16,13,5,5,15,9,5,7,3,2,0,0,SP1 (9),1,-1,3,0
2016-03-19,Granada,Vallecano,2,2,D,1,1,D,11,22,2,6,8,9,6,12,1,5,1,0,SP1 (9),4,0,-11,-4
2016-03-19,La Coruna,Levante,2,1,H,1,0,H,15,7,6,1,8,12,2,1,2,3,0,0,SP1 (9),3,1,8,5
2016-03-19,Sociedad,Las Palmas,0,1,A,0,1,A,13,12,3,7,16,17,11,5,4,5,0,0,SP1 (9),1,-1,1,-4
2016-03-19,Sp Gijon,Ath Madrid,2,1,H,0,1,A,12,4,3,1,14,11,7,2,5,2,0,0,SP1 (9),3,1,8,2
2016-03-20,Espanol,Ath Bilbao,2,1,H,0,1,A,16,14,7,4,7,13,6,2,3,3,0,0,SP1 (9),3,1,2,3
2016-03-20,Real Madrid,Sevilla,4,0,H,1,0,H,26,8,12,4,10,9,8,8,2,2,0,0,SP1 (9),4,4,18,8
2016-03-20,Valencia,Celta,0,2,A,0,0,D,14,13,4,6,14,14,4,5,1,0,0,0,SP1 (9),2,-2,1,-2
2016-03-20,Villarreal,Barcelona,2,2,D,0,2,A,15,15,6,6,17,9,4,4,8,4,0,0,SP1 (9),4,0,0,0
2016-04-01,Vallecano,Getafe,2,0,H,1,0,H,16,14,7,3,10,10,9,6,4,5,1,0,SP1 (9),2,2,2,4
2016-04-02,Ath Madrid,Betis,5,1,H,2,0,H,19,8,12,5,14,12,5,5,1,3,0,0,SP1 (9),6,4,11,7
2016-04-02,Barcelona,Real Madrid,1,2,A,0,0,D,14,14,3,6,17,15,4,3,3,2,0,1,SP1 (9),3,-1,0,-3
2016-04-02,Celta,La Coruna,1,1,D,1,1,D,9,7,2,3,15,8,11,0,4,2,0,1,SP1 (9),2,0,2,-1
2016-04-02,Las Palmas,Valencia,2,1,H,0,1,A,13,7,6,4,8,17,8,2,2,4,0,0,SP1 (9),3,1,6,2
2016-04-03,Malaga,Espanol,1,1,D,1,1,D,11,5,5,1,14,15,5,1,2,4,0,0,SP1 (9),2,0,6,4
2016-04-03,Sevilla,Sociedad,1,2,A,0,2,A,15,9,6,2,22,12,8,3,4,3,0,1,SP1 (9),3,-1,6,4
2016-04-03,Ath Bilbao,Granada,1,1,D,1,0,H,8,9,1,2,16,14,13,1,2,5,0,0,SP1 (9),2,0,-1,-1
2016-04-03,Eibar,Villarreal,1,2,A,1,1,D,10,8,3,4,15,12,4,3,3,3,0,0,SP1 (9),3,-1,2,-1
2016-04-04,Levante,Sp Gijon,0,0,D,0,0,D,16,11,4,1,17,12,4,6,4,4,1,0,SP1 (9),0,0,5,3
2016-04-08,Granada,Malaga,0,0,D,0,0,D,9,9,1,2,14,10,5,5,1,3,0,0,SP1 (9),0,0,0,-1
2016-04-09,Sociedad,Barcelona,1,0,H,1,0,H,5,13,1,6,14,13,5,9,1,3,0,0,SP1 (9),1,1,-8,-5
2016-04-09,Real Madrid,Eibar,4,0,H,4,0,H,13,9,6,2,9,13,6,7,1,3,0,0,SP1 (9),4,4,4,4
2016-04-09,Betis,Levante,1,0,H,0,0,D,7,12,2,3,13,18,4,3,4,3,0,0,SP1 (9),1,1,-5,-1
2016-04-09,Espanol,Ath Madrid,1,3,A,1,1,D,10,14,3,5,13,14,3,5,2,2,0,0,SP1 (9),4,-2,-4,-2
2016-04-10,Ath Bilbao,Vallecano,1,0,H,0,0,D,14,12,7,4,8,14,0,5,1,3,0,0,SP1 (9),1,1,2,3
2016-04-10,Sp Gijon,Celta,0,1,A,0,0,D,9,17,2,5,8,11,7,7,2,5,0,0,SP1 (9),1,-1,-8,-3
2016-04-10,Valencia,Sevilla,2,1,H,1,0,H,23,7,9,4,15,18,10,3,2,2,0,0,SP1 (9),3,1,16,5
2016-04-10,Villarreal,Getafe,2,0,H,1,0,H,13,16,3,3,9,12,8,5,2,2,0,0,SP1 (9),2,2,-3,0
2016-04-11,La Coruna,Las Palmas,1,3,A,0,0,D,19,13,5,6,8,9,7,4,1,1,0,0,SP1 (9),4,-2,6,-1
2016-04-15,Levante,Espanol,2,1,H,1,1,D,12,10,4,2,10,12,4,6,5,0,0,0,SP1 (9),3,1,2,2
2016-04-16,Celta,Betis,1,1,D,0,1,A,18,9,5,4,14,18,12,4,4,3,0,0,SP1 (9),2,0,9,1
2016-04-16,Eibar,Sociedad,2,1,H,1,1,D,9,7,4,4,16,11,2,0,3,3,0,0,SP1 (9),3,1,2,0
2016-04-16,Getafe,Real Madrid,1,5,A,0,2,A,12,21,5,11,10,10,5,6,4,1,0,0,SP1 (9),6,-4,-9,-6
2016-04-16,Las Palmas,Sp Gijon,1,1,D,1,0,H,10,12,4,2,11,21,3,10,2,5,0,0,SP1 (9),2,0,-2,2
2016-04-17,Sevilla,La Coruna,1,1,D,1,0,H,12,5,3,4,15,8,10,0,2,2,0,0,SP1 (9),2,0,7,-1
2016-04-17,Ath Madrid,Granada,3,0,H,1,0,H,8,11,3,0,16,14,4,2,3,5,0,0,SP1 (9),3,3,-3,3
2016-04-17,Barcelona,Valencia,1,2,A,0,2,A,22,7,7,2,12,15,7,2,3,3,0,0,SP1 (9),3,-1,15,5
2016-04-17,Malaga,Ath Bilbao,0,1,A,0,0,D,17,6,7,3,13,14,8,2,3,5,0,0,SP1 (9),1,-1,11,4
2016-04-17,Vallecano,Villarreal,2,1,H,1,1,D,14,6,6,2,14,15,4,3,2,3,0,0,SP1 (9),3,1,8,4
2016-04-19,Espanol,Celta,1,1,D,1,1,D,8,3,3,1,15,13,2,2,1,1,0,0,SP1 (9),2,0,5,2
2016-04-19,Betis,Las Palmas,1,0,H,0,0,D,20,3,6,0,14,12,6,3,2,1,0,1,SP1 (9),1,1,17,6
2016-04-20,Valencia,Eibar,4,0,H,3,0,H,9,9,6,2,10,6,6,3,1,2,0,0,SP1 (9),4,4,0,4
2016-04-20,Sp Gijon,Sevilla,2,1,H,1,1,D,14,18,2,8,7,15,5,7,2,1,0,0,SP1 (9),3,1,-4,-6
2016-04-20,Real Madrid,Villarreal,3,0,H,1,0,H,20,5,6,2,9,8,11,1,2,1,0,0,SP1 (9),3,3,15,4
2016-04-20,La Coruna,Barcelona,0,8,A,0,2,A,16,19,5,10,11,8,6,2,1,0,0,0,SP1 (9),8,-8,-3,-5
2016-04-20,Ath Bilbao,Ath Madrid,0,1,A,0,1,A,12,8,6,2,9,6,6,4,0,0,0,0,SP1 (9),1,-1,4,4
2016-04-20,Malaga,Vallecano,1,1,D,0,0,D,12,11,4,4,19,13,7,7,1,3,0,0,SP1 (9),2,0,1,0
2016-04-21,Granada,Levante,5,1,H,3,0,H,13,15,6,5,16,11,3,4,6,5,0,1,SP1 (9),6,4,-2,1
2016-04-21,Sociedad,Getafe,1,2,A,1,1,D,14,7,5,3,10,17,8,2,2,4,0,0,SP1 (9),3,-1,7,2
2016-04-22,Las Palmas,Espanol,4,0,H,1,0,H,14,11,9,5,14,9,5,5,4,4,0,0,SP1 (9),4,4,3,4
2016-04-23,Ath Madrid,Malaga,1,0,H,0,0,D,14,7,4,4,6,14,10,4,3,3,0,0,SP1 (9),1,1,7,0
2016-04-23,Barcelona,Sp Gijon,6,0,H,1,0,H,24,5,10,3,11,11,6,1,0,2,0,1,SP1 (9),6,6,19,7
2016-04-23,Eibar,La Coruna,1,1,D,1,0,H,9,9,2,1,14,8,11,7,0,1,0,0,SP1 (9),2,0,0,1
2016-04-23,Vallecano,Real Madrid,2,3,A,2,1,H,11,16,6,6,15,9,4,6,6,1,0,0,SP1 (9),5,-1,-5,0
2016-04-24,Villarreal,Sociedad,0,0,D,0,0,D,8,7,3,2,17,12,3,5,4,1,0,0,SP1 (9),0,0,1,1
2016-04-24,Sevilla,Betis,2,0,H,0,0,D,13,8,3,2,25,13,8,5,5,4,0,0,SP1 (9),2,2,5,1
2016-04-24,Levante,Ath Bilbao,2,2,D,1,0,H,10,19,5,8,13,8,4,9,2,1,0,0,SP1 (9),4,0,-9,-3
2016-04-24,Getafe,Valencia,2,2,D,0,0,D,18,5,11,4,14,12,8,2,4,1,0,0,SP1 (9),4,0,13,7
2016-04-25,Celta,Granada,2,1,H,1,0,H,15,11,4,3,13,15,4,4,2,2,0,0,SP1 (9),3,1,4,1
2016-04-29,Sp Gijon,Eibar,2,0,H,1,0,H,3,12,3,6,16,17,1,5,2,2,0,0,SP1 (9),2,2,-9,-3
2016-04-30,Ath Madrid,Vallecano,1,0,H,0,0,D,12,13,6,3,14,12,5,7,1,1,0,0,SP1 (9),1,1,-1,3
2016-04-30,Betis,Barcelona,0,2,A,0,0,D,2,11,1,4,9,11,2,4,3,3,1,0,SP1 (9),2,-2,-9,-3
2016-04-30,Granada,Las Palmas,3,2,H,2,2,D,14,12,5,6,11,9,4,3,3,2,0,0,SP1 (9),5,1,2,-1
2016-04-30,Sociedad,Real Madrid,0,1,A,0,0,D,11,18,4,6,15,17,6,6,4,4,0,0,SP1 (9),1,-1,-7,-2
2016-05-01,Valencia,Villarreal,0,2,A,0,2,A,7,8,1,3,15,11,9,3,0,2,0,0,SP1 (9),2,-2,-1,-2
2016-05-01,La Coruna,Getafe,0,2,A,0,1,A,15,11,5,5,7,19,8,5,1,6,1,0,SP1 (9),2,-2,4,0
2016-05-01,Ath Bilbao,Celta,2,1,H,1,1,D,10,5,2,2,12,19,7,2,1,5,0,1,SP1 (9),3,1,5,0
2016-05-01,Espanol,Sevilla,1,0,H,0,0,D,11,7,7,0,20,15,4,2,3,3,0,0,SP1 (9),1,1,4,7
2016-05-02,Malaga,Levante,3,1,H,1,1,D,21,11,11,5,18,10,13,7,2,4,0,0,SP1 (9),4,2,10,6
2016-05-08,Real Madrid,Valencia,3,2,H,2,0,H,15,17,8,8,10,11,5,8,1,4,0,1,SP1 (9),5,1,-2,0
2016-05-08,Barcelona,Espanol,5,0,H,1,0,H,13,4,7,1,13,25,8,0,2,7,0,0,SP1 (9),5,5,9,6
2016-05-08,Celta,Malaga,1,0,H,1,0,H,12,13,3,5,11,10,4,3,0,2,0,0,SP1 (9),1,1,-1,-2
2016-05-08,Eibar,Betis,1,1,D,0,1,A,21,6,10,3,15,9,8,2,1,3,0,0,SP1 (9),2,0,15,7
2016-05-08,Getafe,Sp Gijon,1,1,D,0,0,D,19,9,9,3,15,13,7,3,3,1,0,1,SP1 (9),2,0,10,6
2016-05-08,Las Palmas,Ath Bilbao,0,0,D,0,0,D,4,8,2,3,9,18,2,2,1,1,0,0,SP1 (9),0,0,-4,-1
2016-05-08,Levante,Ath Madrid,2,1,H,1,1,D,12,17,5,5,8,11,4,5,1,1,0,0,SP1 (9),3,1,-5,0
2016-05-08,Sevilla,Granada,1,4,A,0,1,A,12,10,6,6,18,11,5,4,4,1,0,0,SP1 (9),5,-3,2,0
2016-05-08,Sociedad,Vallecano,2,1,H,1,0,H,12,18,6,5,7,12,5,11,2,1,1,0,SP1 (9),3,1,-6,1
2016-05-08,Villarreal,La Coruna,0,2,A,0,1,A,11,8,4,4,14,4,8,5,3,1,0,0,SP1 (9),2,-2,3,0
2016-05-13,Valencia,Sociedad,0,1,A,0,0,D,8,14,0,7,17,12,4,6,2,2,0,0,SP1 (9),1,-1,-6,-7
2016-05-14,Granada,Barcelona,0,3,A,0,2,A,8,12,2,10,12,10,5,6,5,2,0,0,SP1 (9),3,-3,-4,-8
2016-05-14,La Coruna,Real Madrid,0,2,A,0,2,A,10,16,2,5,6,9,4,8,1,3,0,0,SP1 (9),2,-2,-6,-3
2016-05-14,Ath Bilbao,Sevilla,3,1,H,2,0,H,13,8,6,4,13,11,7,6,1,2,1,2,SP1 (9),4,2,5,2
2016-05-14,Ath Madrid,Celta,2,0,H,0,0,D,12,7,5,4,16,16,4,4,4,5,0,0,SP1 (9),2,2,5,1
2016-05-15,Vallecano,Levante,3,1,H,2,0,H,21,8,9,2,12,8,9,3,1,3,0,0,SP1 (9),4,2,13,7
2016-05-15,Malaga,Las Palmas,4,1,H,2,1,H,14,12,8,7,16,10,3,6,1,1,0,0,SP1 (9),5,3,2,1
2016-05-15,Betis,Getafe,2,1,H,0,0,D,7,14,4,5,8,27,3,2,1,8,0,1,SP1 (9),3,1,-7,-1
2016-05-15,Espanol,Eibar,4,2,H,2,0,H,11,13,7,8,10,14,3,4,4,3,0,0,SP1 (9),6,2,-2,-1
2016-05-15,Sp Gijon,Villarreal,2,0,H,1,0,H,16,10,7,5,9,6,4,1,1,2,0,0,SP1 (9),2,2,6,2
2016-08-19,Malaga,Osasuna,1,1,D,0,0,D,14,8,4,3,11,22,5,3,2,3,0,0,SP1 (8),2,0,6,1
2016-08-19,La Coruna,Eibar,2,1,H,0,0,D,11,12,6,6,14,17,1,8,3,3,0,0,SP1 (8),3,1,-1,0
2016-08-20,Sevilla,Espanol,6,4,H,3,3,D,16,10,11,7,8,15,8,2,2,2,0,0,SP1 (8),10,2,6,4
